date,type,weighted_return,weighted_rolling_return
2024-10-03,Altcoin,-2.8311495341449424,-0.8284124952841976
2024-10-03,BTC,-0.3566604799017714,-0.5480769034135381
2024-10-03,ETH,-3.5242034355751906,-1.189023661920677
2024-10-04,Altcoin,-1.1774775205260062,-1.473350822633246
2024-10-04,BTC,0.11920450486726519,-0.9786915572948481
2024-10-04,ETH,-0.7283095403867956,-1.5832816239269512
2024-10-05,Altcoin,3.213129243607422,-1.2640147503614425
2024-10-05,BTC,2.264440788224431,-0.8000148899810045
2024-10-05,ETH,2.934984099980942,-1.5291188104566567
2024-10-06,Altcoin,0.08439746776647467,-1.284843559328657
2024-10-06,BTC,-0.01783792372410664,-0.8336366647288287
2024-10-06,ETH,-0.06266623677604333,-1.4429062740934013
2024-10-07,Altcoin,1.7586956084785719,-1.0726624042102118
2024-10-07,BTC,1.1593569614392951,-0.6094238788874529
2024-10-07,ETH,0.9367832687313449,-1.199241026168815
2024-10-08,Altcoin,-0.8545865771662223,-0.5383946990626589
2024-10-08,BTC,-0.8348902997140861,-0.202111412101545
2024-10-08,ETH,-0.626746411207979,-0.954301669682137
2024-10-09,Altcoin,0.626887783710122,0.12248115938294915
2024-10-09,BTC,-0.16401342423698617,0.3099428752791487
2024-10-09,ETH,0.7724496283497473,-0.0425298038405678
2024-10-10,Altcoin,-1.803622195810528,0.258051755593482
2024-10-10,BTC,-2.5537896325601883,-0.003932717957767983
2024-10-10,ETH,-3.024825983576407,0.028809832159258444
2024-10-11,Altcoin,-0.7029533569696391,0.3242488491195792
2024-10-11,BTC,-0.6633475591379279,-0.11572586995850985
2024-10-11,ETH,0.5983494543219114,0.21833254568907373
2024-10-12,Altcoin,3.2837889225624735,0.3348301876076489
2024-10-12,BTC,3.650059221153068,0.08221962045986686
2024-10-12,ETH,2.264358457722704,0.12252888250932546
2024-10-13,Altcoin,1.1118648020512278,0.4886214377539537
2024-10-13,BTC,1.3069394929447364,0.27147353712684447
2024-10-13,ETH,1.720203886741034,0.3772246144403365
2024-10-14,Altcoin,-0.19535228074062144,0.21166614063437764
2024-10-14,BTC,-0.5984025879554933,0.0203650300704461
2024-10-14,ETH,-0.43397821732293895,0.18140154500401026
2024-10-15,Altcoin,3.705123617294481,0.8519226812576638
2024-10-15,BTC,5.125712466817767,0.871879711003568
2024-10-15,ETH,6.552605410551604,1.2070232338268079
2024-10-16,Altcoin,-0.7331346110580333,0.6583436832558396
2024-10-16,BTC,1.3811129264957867,1.0926120468225355
2024-10-16,ETH,-1.0054513434093693,0.9530373807183626
2024-10-17,Altcoin,0.9392071185979467,1.0521447711365912
2024-10-17,BTC,1.0234490482304848,1.6036461440783458
2024-10-17,ETH,0.3698629642274298,1.4379929446903392
2024-10-18,Altcoin,-1.485884978342995,0.9437841290838642
2024-10-18,BTC,-0.47221060522393277,1.6309514232089166
2024-10-18,ETH,-0.32851653424371685,1.3055835177523925
2024-10-19,Altcoin,2.3330219258615803,0.8134607337195401
2024-10-19,BTC,1.6895083146856615,1.3508727222850017
2024-10-19,ETH,1.5380091642475113,1.201819332970222
2024-10-20,Altcoin,1.0084804211842728,0.8163112490494263
2024-10-20,BTC,-0.11209701734079536,1.14815322081564
2024-10-20,ETH,0.25812957117505864,0.9929515736036542
2024-10-21,Altcoin,1.993266742800869,1.1249327546688734
2024-10-21,BTC,0.8392562707655538,1.3535330577757894
2024-10-21,ETH,3.5087010659073714,1.5561914712079843
2024-10-22,Altcoin,-0.6157185212894206,0.5026403186865596
2024-10-22,BTC,-2.2736471831771854,0.2964816792050819
2024-10-22,ETH,-2.8154703811361204,0.21789492953830925
2024-10-23,Altcoin,-0.5502028038888599,0.525614778773998
2024-10-23,BTC,-0.06500469574240997,0.08989344745676808
2024-10-23,ETH,-1.731855527121684,0.11412290329369286
2024-10-24,Altcoin,-0.26329774865252675,0.36170313520611885
2024-10-24,BTC,-0.9904521015685952,-0.19780671680024334
2024-10-24,ETH,-3.644171659547324,-0.4593106143884148
2024-10-25,Altcoin,2.004287502497271,0.8711923889979137
2024-10-25,BTC,2.294530500419234,0.19744201257735192
2024-10-25,ETH,0.4805739264826414,-0.34372626285607794
2024-10-26,Altcoin,-5.626389907432158,-0.2793777190918413
2024-10-26,BTC,-2.3871719207186337,-0.38494087819469025
2024-10-26,ETH,-4.500402968794381,-1.2063565675763483
2024-10-27,Altcoin,2.7124426842708687,-0.040782112492571465
2024-10-27,BTC,0.6495386953124127,-0.27613577638708914
2024-10-27,ETH,2.3649094884293564,-0.9053880079685913
2024-10-28,Altcoin,1.9376772924874968,-0.04592765573713682
2024-10-28,BTC,1.3733427520678854,-0.19983770762961317
2024-10-28,ETH,1.0538687618661502,-1.2560783371173374
2024-10-29,Altcoin,2.197327422291091,0.3490893227861618
2024-10-29,BTC,2.806580779885004,0.5259091442364139
2024-10-29,ETH,2.367225654519789,-0.5156931891664931
2024-10-30,Altcoin,2.365045507926548,0.7706487602523696
2024-10-30,BTC,4.203301238528079,1.1356671348464837
2024-10-30,ETH,2.8783178723236658,0.14290301075427111
2024-10-31,Altcoin,-1.6122806422220357,0.5658975285727763
2024-10-31,BTC,-0.602479615569973,1.1910917757034298
2024-10-31,ETH,0.719190553492477,0.766240469759957
2024-11-01,Altcoin,-3.558225293110731,-0.22894048139285422
2024-11-01,BTC,-2.871922949984995,0.4530269970742542
2024-11-01,ETH,-5.375625837041054,-0.07035949645771376
2024-11-02,Altcoin,-0.4163229330774313,0.5234232727995339
2024-11-02,BTC,-1.0774565150034165,0.6401291978907137
2024-11-02,ETH,-0.036325674277593034,0.5673658313303988
2024-11-03,Altcoin,-0.7647332094772347,0.021700339522970558
2024-11-03,BTC,-0.3003430245958727,0.5044318093323873
2024-11-03,ETH,-0.8944547492505173,0.10174236880470255
2024-11-04,Altcoin,-2.0495798676206247,-0.550672691769926
2024-11-04,BTC,-0.715238253385142,0.20606309426766906
2024-11-04,ETH,-1.379670983611736,-0.2459061662635669
2024-11-05,Altcoin,-1.4375500778538521,-1.0683997712917077
2024-11-05,BTC,-1.4682513880453385,-0.4046272154366656
2024-11-05,ETH,-2.484044688924103,-0.9389447867555515
2024-11-06,Altcoin,3.801023742029043,-0.872436264707387
2024-11-06,BTC,2.274749501380202,-0.6801346064577908
2024-11-06,ETH,1.1027482487482532,-1.1925975901234676
2024-11-07,Altcoin,9.108118070881067,0.6668653611223799
2024-11-07,BTC,9.065294530360246,0.7009759858179547
2024-11-07,ETH,12.312464748096929,0.4635844376771683
2024-11-08,Altcoin,2.6389337300813698,1.5575215332452963
2024-11-08,BTC,0.4844636615834119,1.1804597874705842
2024-11-08,ETH,6.408466325645623,2.1470261752038367
2024-11-09,Altcoin,1.9727208632975797,1.9147675374082667
2024-11-09,BTC,0.7406238049277425,1.4401855474607501
2024-11-09,ETH,2.2793818537948596,2.4778415363570443
2024-11-10,Altcoin,3.442888692236453,2.5253805062941264
2024-11-10,BTC,0.10477453584205598,1.4980594846661681
2024-11-10,ETH,5.710182677166231,3.421361168702294
2024-11-11,Altcoin,7.687222862277942,4.025191474404066
2024-11-11,BTC,5.006497329726711,2.315450282253576
2024-11-11,ETH,1.976620744460167,3.9008314155697086
2024-11-12,Altcoin,8.10400651619011,5.493878692372013
2024-11-12,BTC,10.154140501042619,3.9757919806947126
2024-11-12,ETH,5.667056558556172,5.065274450924034
2024-11-13,Altcoin,1.1610756236737692,5.1364398072393636
2024-11-13,BTC,-0.42061271344154827,3.590740235720177
2024-11-13,ETH,-3.3164546538018813,4.433959750559728
2024-11-14,Altcoin,-0.2717517968239182,3.7802338027143816
2024-11-14,BTC,2.5191303597959402,2.655573925639562
2024-11-14,ETH,-2.1170374364467115,2.372602295624923
2024-11-15,Altcoin,-0.8956993757822963,3.192741299776837
2024-11-15,BTC,-3.4044115583426238,2.1000203227929854
2024-11-15,ETH,-4.138191084226794,0.8659369513574345
2024-11-16,Altcoin,6.159556734383376,3.836997377936631
2024-11-16,BTC,4.050524087082219,2.572863220243625
2024-11-16,ETH,1.1144718416901789,0.6995212353424802
2024-11-17,Altcoin,4.673132645142773,4.075324914059238
2024-11-17,BTC,-0.3755116046017859,2.5042509144659335
2024-11-17,ETH,1.2918003663400457,0.06832376236731084
2024-11-18,Altcoin,1.4736005437179935,2.9742419857926037
2024-11-18,BTC,-0.8442918921754639,1.6684238827656224
2024-11-18,ETH,-1.8617715629814624,-0.4800179958386362
2024-11-19,Altcoin,2.0480825768470234,2.1695010129811445
2024-11-19,BTC,0.7715286049680525,0.32805075475497
2024-11-19,ETH,4.353369253760264,-0.6676876108094801
2024-11-20,Altcoin,-0.0524723374771688,1.9013382455667722
2024-11-20,BTC,1.8965426968220012,0.6590729562211913
2024-11-20,ETH,-3.007209677012468,-0.6235097569824211
2024-11-21,Altcoin,-0.6230824609140784,1.908385212462359
2024-11-21,BTC,2.1304441033531463,0.6035463481579351
2024-11-21,ETH,-1.2115977261337174,-0.49416122693770764
2024-11-22,Altcoin,5.967336195300293,2.857759203032466
2024-11-22,BTC,4.555542289568737,1.7406826121452725
2024-11-22,ETH,9.454464611023461,1.4476467295266144
2024-11-23,Altcoin,7.366644185516185,3.0418989988739984
2024-11-23,BTC,0.42470825086420305,1.2227089212569844
2024-11-23,ETH,-1.1342986127605315,1.1263938074622273
2024-11-24,Altcoin,1.67754830030915,2.5324151776683475
2024-11-24,BTC,-1.2615614393054253,1.0961303734421788
2024-11-24,ETH,1.9917248381806862,1.226383017725176
2024-11-25,Altcoin,-0.38927769740233914,2.3109690199305057
2024-11-25,BTC,0.34446515098383035,1.2659528081792206
2024-11-25,ETH,-0.7464326442174984,1.3857171489771705
2024-11-26,Altcoin,-5.334697975873232,1.2424275511400416
2024-11-26,BTC,-5.112673333034734,0.42535253132167966
2024-11-26,ETH,1.4423493309607904,0.9698571600058175
2024-11-27,Altcoin,-1.2099653533772292,1.099461363222403
2024-11-27,BTC,-1.1535655159089053,-0.010377213354164068
2024-11-27,ETH,-2.6820860472427377,1.0163033928300647
2024-11-28,Altcoin,4.880630463345826,1.8684556495004114
2024-11-28,BTC,4.404730945900237,0.31452090700970603
2024-11-28,ETH,10.240203777925494,2.652275036267095
2024-11-29,Altcoin,0.6135519802483586,1.1213226552594047
2024-11-29,BTC,-0.3329659127156104,-0.3838374076023436
2024-11-29,ETH,-2.371610309099903,0.962835761963757
2024-11-30,Altcoin,6.009159675916415,0.9070113723308948
2024-11-30,BTC,1.872905599138197,-0.17695207213463013
2024-11-30,ETH,0.5295127126032639,1.200523094158585
2024-12-01,Altcoin,1.1290523111469575,0.8826503483077432
2024-12-01,BTC,-0.9646728290057194,-0.13453941352038642
2024-12-01,ETH,3.1047836485874614,1.359531495645267
2024-12-02,Altcoin,5.722090386689541,1.908904691542637
2024-12-02,BTC,0.8274156497671603,-0.06554648512276787
2024-12-02,ETH,-0.029709630036045542,1.461920497671189
2024-12-03,Altcoin,5.810431415197596,3.687252562752232
2024-12-03,BTC,-1.519417348117258,0.4477757984368715
2024-12-03,ETH,-1.7512871080396897,1.0056867206711204
2024-12-04,Altcoin,7.417850892736925,4.617505762333543
2024-12-04,BTC,0.20712537997853442,0.6421602121350773
2024-12-04,ETH,-0.4979593283393591,1.3177048233716029
2024-12-05,Altcoin,-3.010909306411486,3.2648717395914697
2024-12-05,BTC,2.967603954626963,0.43685635623889535
2024-12-05,ETH,5.894927497520386,0.696951069028016
2024-12-06,Altcoin,-0.6479638578178883,3.0158976071004884
2024-12-06,BTC,-1.6989726197883193,0.24171254094279407
2024-12-06,ETH,-1.1088740853031132,0.877341958141843
2024-12-07,Altcoin,3.3772975073237115,2.6314408775826195
2024-12-07,BTC,2.852169083951117,0.38160732448749696
2024-12-07,ETH,5.71147663550422,1.6176225185562656
2024-12-08,Altcoin,2.7106760695039096,2.7803655945897847
2024-12-08,BTC,-0.19207173848239112,0.4919789088479724
2024-12-08,ETH,-0.317263022569525,1.1287587083909816
2024-12-09,Altcoin,0.6092371322683181,2.0404008823381847
2024-12-09,BTC,1.4567198363335976,0.5818795069288919
2024-12-09,ETH,0.3696569362771962,1.185811075007159
2024-12-10,Altcoin,-11.861508920234227,-0.3886659040326874
2024-12-10,BTC,-3.834059804440537,0.2512162988827093
2024-12-10,ETH,-7.531985591758927,0.3599970059044108
2024-12-11,Altcoin,0.464999897791025,-1.2140160180020858
2024-12-11,BTC,-0.7233733835508183,0.11828790409280174
2024-12-11,ETH,-2.335521816953079,0.09748807895959384
2024-12-12,Altcoin,5.333738733110634,-0.024264595424870777
2024-12-12,BTC,4.628987956416686,0.35562847577704787
2024-12-12,ETH,5.556708148298273,0.049171029070720476
2024-12-13,Altcoin,0.9356145005564547,0.2022546707511873
2024-12-13,BTC,-1.110333832952748,0.4397197310392724
2024-12-13,ETH,1.3255224039991687,0.3969419561139037
2024-12-14,Altcoin,1.2116517678898509,-0.11083620944513162
2024-12-14,BTC,1.3514104232373425,0.22532563665159028
2024-12-14,ETH,0.7368072326418007,-0.31372510143787047
2024-12-15,Altcoin,-1.660988076362053,-0.7072428099416616
2024-12-15,BTC,0.014583727119332757,0.2548478460232651
2024-12-15,ETH,-1.0347942507978214,-0.4162295626133414
2024-12-16,Altcoin,2.2203697209488187,-0.48209242065018415
2024-12-16,BTC,3.309253031330206,0.5194954453084949
2024-12-16,ETH,2.4390940402830186,-0.12059569061250963
2024-12-17,Altcoin,-0.5153485126640185,1.1694615236389425
2024-12-17,BTC,1.2916217755799098,1.2517356710257015
2024-12-17,ETH,0.7962438219101475,1.0691513684830725
2024-12-18,Altcoin,0.10097613149013052,1.0913144814774622
2024-12-18,BTC,-0.036949481629566794,1.3497962284430234
2024-12-18,ETH,-2.841348094141727,0.996890471741837
2024-12-19,Altcoin,-7.906441182937701,-0.8131387833540384
2024-12-19,BTC,-5.3561011861525625,-0.07664507763829789
2024-12-19,ETH,-6.47376767122857,-0.7217489310477122
2024-12-20,Altcoin,-4.458195417612738,-1.535114592059335
2024-12-20,BTC,-2.4953495097224887,-0.27450446003397516
2024-12-20,ETH,-5.335529325065568,-1.6733277494855316
2024-12-21,Altcoin,1.764601203503525,-1.4616839549491425
2024-12-21,BTC,-0.1634310080228185,-0.4909103787854267
2024-12-21,ETH,0.9894224598443246,-1.6372398598851714
2024-12-22,Altcoin,-2.7868238283141067,-1.6331765930239948
2024-12-22,BTC,-0.5001557729872985,-0.5644445930863741
2024-12-22,ETH,-3.778454439032597,-2.029191315347282
2024-12-23,Altcoin,-1.8380511825651042,-2.228058609757541
2024-12-23,BTC,-2.169228127411338,-1.3470847586208805
2024-12-23,ETH,-1.8488688595427072,-2.6417574438938147
2024-12-24,Altcoin,4.836543642187904,-1.4815044502817607
2024-12-24,BTC,-0.4725448497785556,-1.5991085622435182
2024-12-24,ETH,4.235552440161117,-2.150427641286533
2024-12-25,Altcoin,2.831993651885355,-1.0955179644801276
2024-12-25,BTC,4.280001023408508,-0.9824013472380789
2024-12-25,ETH,2.428186014713085,-1.3976370543072743
2024-12-26,Altcoin,-0.9035782972826424,-0.10393108670407804
2024-12-26,BTC,0.657820020223765,-0.12326974632717505
2024-12-26,ETH,-0.087042528676462,-0.4852477482284015
2024-12-27,Altcoin,-4.850966280034667,-0.15669043099012067
2024-12-27,BTC,-3.6908182791129063,-0.2940509990972347
2024-12-27,ETH,-4.770943764670388,-0.40459266817194717
2024-12-28,Altcoin,-0.5767684543936271,-0.47894144233150077
2024-12-28,BTC,-1.407179057310426,-0.4717292918526072
2024-12-28,ETH,0.02468242275126542,-0.5424126734709557
2024-12-29,Altcoin,3.5213410859489622,0.4326204973726603
2024-12-29,BTC,0.9039060541280897,-0.2711490308361232
2024-12-29,ETH,2.0796350780993844,0.29445725754789887
2024-12-30,Altcoin,-3.264209028000004,0.22954707311057385
2024-12-30,BTC,-1.5981278719071734,-0.18956328004981396
2024-12-30,ETH,-1.1920351641824811,0.3882906425993597
2024-12-31,Altcoin,-0.30283490529258295,-0.5005210564603348
2024-12-31,BTC,-1.106264413650393,-0.2800946463172193
2024-12-31,ETH,0.06502781385180345,-0.20749858973054217
2025-01-01,Altcoin,-0.19942356236713027,-0.9269756777423344
2025-01-01,BTC,0.9506665811866322,-0.755713852348916
2025-01-01,ETH,-0.6815399009615253,-0.6517451491126293
2025-01-02,Altcoin,5.168852348966845,-0.09082034141609553
2025-01-02,BTC,0.9371590577636146,-0.7158082755575087
2025-01-02,ETH,0.37012733124741626,-0.5864351691235038
2025-01-03,Altcoin,3.6017252152568147,1.1236693628726904
2025-01-03,BTC,2.6148140488575944,0.18499634272399135
2025-01-03,ETH,2.9613066512529373,0.5181720331512569
2025-01-04,Altcoin,4.922626200832318,1.9182218364365913
2025-01-04,BTC,1.2722443652634308,0.5677711173773995
2025-01-04,ETH,4.528555187556771,1.161582428123472
2025-01-05,Altcoin,0.2795605932584142,1.4612766911776116
2025-01-05,BTC,0.17576299211787827,0.46375067994736924
2025-01-05,ETH,1.5561078790603755,1.0867928282607564
2025-01-06,Altcoin,-0.9785166750896087,1.787297517087557
2025-01-06,BTC,0.10976417378674164,0.7077352579036429
2025-01-06,ETH,-0.6699593669015069,1.1613750850151814
2025-01-07,Altcoin,1.5636305623636821,2.0454622213047347
2025-01-07,BTC,3.9290613490894577,1.4270675097236214
2025-01-07,ETH,1.4106645598352952,1.3536089058699656
2025-01-08,Altcoin,-6.849427450288673,1.0803063017586152
2025-01-08,BTC,-5.162209644605942,0.5537994774675393
2025-01-08,ETH,-8.329577805253319,0.26103206239970944
2025-01-09,Altcoin,-0.16079430063146993,0.3151841127503116
2025-01-09,BTC,-1.9962274983833184,0.1347442551608348
2025-01-09,ETH,-1.623986800793198,-0.0238413850346639
2025-01-10,Altcoin,-4.193747003267493,-0.7928843119490848
2025-01-10,BTC,-2.778920154026998,-0.635789202394107
2025-01-10,ETH,-3.188963549080359,-0.9024514136537063
2025-01-11,Altcoin,2.4479644464432595,-1.1249427858101
2025-01-11,BTC,2.555148428118903,-0.4525171934147538
2025-01-11,ETH,1.5558156618409091,-1.3271284887559722
2025-01-12,Altcoin,3.64387238727758,-0.6260276152276596
2025-01-12,BTC,-0.18691299864076472,-0.5043280492374171
2025-01-12,ETH,0.44094681481490205,-1.4864372122196112
2025-01-13,Altcoin,-1.567597633394013,-0.720086107881069
2025-01-13,BTC,-0.11080929848023002,-0.535838545275556
2025-01-13,ETH,-0.594481845505701,-1.4756547091630676
2025-01-14,Altcoin,-0.8575503406133946,-1.0485807864786343
2025-01-14,BTC,0.0016711472552000117,-1.0968942883947357
2025-01-14,ETH,-3.9680181688029337,-2.2440379561113857
2025-01-15,Altcoin,3.6232571774718685,0.45176291497397664
2025-01-15,BTC,2.2420179557139264,-0.03914748834904014
2025-01-15,ETH,2.8791549078037715,-0.6427904256746588
2025-01-16,Altcoin,10.91593412506441,2.0540717077234985
2025-01-16,BTC,3.8717167171633093,0.7991302567290496
2025-01-16,ETH,6.891384106105325,0.5736911324537015
2025-01-17,Altcoin,0.8936442085694594,2.8060987882820667
2025-01-17,BTC,-0.2677347128461349,1.1578710340406015
2025-01-17,ETH,-3.991473010763724,0.45904692364179234
2025-01-18,Altcoin,3.607034893341631,2.9564518155182427
2025-01-18,BTC,4.114280201091169,1.380604144465211
2025-01-18,ETH,5.071472384092535,0.9612835982491674
2025-01-19,Altcoin,2.6709234577169196,2.7712460947751163
2025-01-19,BTC,0.1669748601087706,1.4311595528580017
2025-01-19,ETH,-4.836668609069761,0.20733853769421554
2025-01-20,Altcoin,-6.924923864497089,1.9944907205300852
2025-01-20,BTC,-2.9321798780760466,1.0281066129157423
2025-01-20,ETH,-3.0510724010478274,-0.14360297024037397
2025-01-21,Altcoin,0.6687187574896233,2.2123268089777532
2025-01-21,BTC,0.48340639226631676,1.096925933631616
2025-01-21,ETH,1.7123125882714918,0.6678728521988297
2025-01-22,Altcoin,3.1144747314943024,2.1303756286605626
2025-01-22,BTC,4.340718504219265,1.3967402977038075
2025-01-22,ETH,1.929430661942888,0.5321979599329892
2025-01-23,Altcoin,0.05130558559075643,0.5899457922829066
2025-01-23,BTC,-2.3626378572642937,0.5061182156427213
2025-01-23,ETH,-2.6677123260406055,-0.8333872446592866
2025-01-24,Altcoin,-1.2495767650707046,0.27373040886699446
2025-01-24,BTC,0.3801112948729424,0.5986676453168752
2025-01-24,ETH,2.9432315761337646,0.15728483918321182
2025-01-25,Altcoin,-0.6373997941631476,-0.3215262810496893
2025-01-25,BTC,0.7375807171305704,0.11628200475107528
2025-01-25,ETH,-0.6220676989446172,-0.6560780298220956
2025-01-26,Altcoin,0.7402381069407963,-0.6116237235005384
2025-01-26,BTC,-0.037346006842065016,0.08709330947238447
2025-01-26,ETH,0.25005439106791094,0.07059668448328615
2025-01-27,Altcoin,-3.9010907277245703,-0.17703418857579262
2025-01-27,BTC,-2.141103822182311,0.200104174600061
2025-01-27,ETH,-2.646119230071431,0.12844713747991424
2025-01-28,Altcoin,-0.03567611756961242,-0.27900613062571405
2025-01-28,BTC,-0.5790016431870826,0.04833159810671824
2025-01-28,ETH,-1.8173618978053918,-0.37579207481678345
2025-01-29,Altcoin,-2.2308170687575055,-1.0342591416464664
2025-01-29,BTC,-0.6329605528613502,-0.6621939814762268
2025-01-29,ETH,-3.057815673766784,-1.0882558370610222
