date,type,weighted_return,weighted_rolling_return
2025-05-29,Altcoin,-1.5857221703833446,-0.20561298875032855
2025-05-29,BTC,-1.127982069635436,-0.224850063618463
2025-05-29,ETH,0.5324137811819174,0.6818901292617033
2025-05-30,Altcoin,-2.0601159578108796,-0.8904963849532335
2025-05-30,BTC,-1.9406555486743637,-0.7488742943634408
2025-05-30,ETH,-1.611505850326711,-0.09663694708255958
2025-05-31,Altcoin,-4.916336356761034,-0.8954741342546471
2025-05-31,BTC,-1.6402574190579222,-0.4269715008538168
2025-05-31,ETH,-4.126746183953179,0.05228145762363377
2025-06-01,Altcoin,0.6304558077883842,-0.9781979593897422
2025-06-01,BTC,0.6504969572125763,-0.41594629731420685
2025-06-01,ETH,0.3124034362170569,0.04231932555059727
2025-06-02,Altcoin,0.5869172688513213,-0.964385653701674
2025-06-02,BTC,0.9767149242419171,-0.4129312205088719
2025-06-02,ETH,0.23564053153362075,-0.021030246925686415
2025-06-03,Altcoin,0.6299515083948412,-0.8119306534669283
2025-06-03,BTC,0.16529815927306402,-0.4570183310152955
2025-06-03,ETH,2.813156440603448,0.2936030033997397
2025-06-04,Altcoin,0.14726924327651064,-0.932351627490925
2025-06-04,BTC,-0.4252408511071004,-0.477375121106752
2025-06-04,ETH,-0.5467330832438222,-0.3416244182839531
2025-06-05,Altcoin,-1.241968095831517,-0.8818900050740449
2025-06-05,BTC,-0.589521803177917,-0.400452225898535
2025-06-05,ETH,0.5730845973636933,-0.33581430168655657
2025-06-06,Altcoin,-4.853523568642223,-1.2721945487821413
2025-06-06,BTC,-3.0169749282839997,-0.5542121372713401
2025-06-06,ETH,-7.230546803203087,-1.138534437811753
2025-06-07,Altcoin,2.6165154894713822,-0.21570562540740582
2025-06-07,BTC,2.71420646701952,0.06785413216829442
2025-06-07,ETH,2.469559491552209,-0.19620505559669763
2025-06-08,Altcoin,1.4908126407580193,-0.09374767851913067
2025-06-08,BTC,1.2179944291476064,0.14892519958758443
2025-06-08,ETH,1.8089763906310452,0.01759108074815785
2025-06-09,Altcoin,1.493522281051532,0.03437373674687198
2025-06-09,BTC,0.010212570269452215,0.010853434734375167
2025-06-09,ETH,-0.693026472540692,-0.11507563411960112
2025-06-10,Altcoin,3.8109434222727723,0.48414408635191936
2025-06-10,BTC,4.323238046873712,0.6048448472487534
2025-06-10,ETH,7.0239627156502005,0.4864681194585064
2025-06-11,Altcoin,1.2977160871655493,0.6493313493873758
2025-06-11,BTC,-0.044296790111297835,0.6592654273910108
2025-06-11,ETH,4.599739842166928,1.2216785373743277
2025-06-12,Altcoin,-1.92166536424872,0.5526852806776068
2025-06-12,BTC,-1.3907253675847775,0.5448077753328879
2025-06-12,ETH,-1.1524294021406867,0.9751765374451307
2025-06-13,Altcoin,-3.5920048742252826,0.7377342236670991
2025-06-13,BTC,-2.485045695612742,0.6207976657144962
2025-06-13,ETH,-4.4298323405073115,1.3752786035445272
2025-06-14,Altcoin,-1.6981638521378635,0.12823765307110993
2025-06-14,BTC,0.06259281657732263,0.2419957156513252
2025-06-14,ETH,-2.868669078326269,0.6126745221333161
2025-06-15,Altcoin,-1.4150597838876238,-0.2927450627737099
2025-06-15,BTC,-0.5305816372828787,-0.007800865267315541
2025-06-15,ETH,-1.6677371818906939,0.1160011546302104
2025-06-16,Altcoin,1.7196447584040793,-0.2586342323066737
2025-06-16,BTC,0.06786664964373301,0.0004354317861531446
2025-06-16,ETH,0.5436070575271845,0.2926630874970499
2025-06-17,Altcoin,1.3749239897436312,-0.6068381062008488
2025-06-17,BTC,1.3232768561933117,-0.4281304525967612
2025-06-17,ETH,0.5292408400150883,-0.6351543233079661
2025-06-18,Altcoin,-2.6530711829197897,-1.1679758824132354
2025-06-18,BTC,-2.1204490390798636,-0.724723631020842
2025-06-18,ETH,-1.8093391255183944,-1.5507370329772978
2025-06-19,Altcoin,-0.47225285470083334,-0.9626285049435175
2025-06-19,BTC,0.03751334523636185,-0.5206895291892507
2025-06-19,ETH,0.25235611857870044,-1.3500533871602425
2025-06-20,Altcoin,-0.04001344006981458,-0.45904804715102954
2025-06-20,BTC,-0.030599888887106186,-0.17005441394273127
2025-06-20,ETH,0.03354443168359644,-0.712428133990113
2025-06-21,Altcoin,-2.7702928097185016,-0.6042982181244053
2025-06-21,BTC,-1.3377936611296048,-0.3701096250437209
2025-06-21,ETH,-4.61837749657329,-0.962386479453973
2025-06-22,Altcoin,-3.4342864496174084,-0.8950458741543734
2025-06-22,BTC,-1.7015538492878735,-0.537391369615863
2025-06-22,ETH,-5.616398328568506,-1.5264809289793748
2025-06-23,Altcoin,-1.3846671076360721,-1.3372014402530745
2025-06-23,BTC,-0.6697217937676414,-0.6427611472460593
2025-06-23,ETH,-1.9005378133615802,-1.875644481963484
2025-06-24,Altcoin,7.260343055749857,-0.5092490771848931
2025-06-24,BTC,4.619655352975993,-0.17184993341996194
2025-06-24,ETH,8.820525446309514,-0.6911752524928519
2025-06-25,Altcoin,0.70283442777604,-0.02895017866041054
2025-06-25,BTC,0.44018364941798005,0.1939547363654443
2025-06-25,ETH,0.9340179297428142,-0.29926710174125065
2025-06-26,Altcoin,-0.732553829531932,-0.06630685940938835
2025-06-26,BTC,1.1912700295830136,0.3587771198435374
2025-06-26,ETH,-1.1981216078894796,-0.5064782055224193
2025-06-27,Altcoin,-2.399844994127834,-0.403132990910503
2025-06-27,BTC,-0.23733812029841372,0.3292430867847792
2025-06-27,ETH,-0.09080325703308967,-0.5242421610533744
2025-06-28,Altcoin,1.4284882046216116,0.19804533876676708
2025-06-28,BTC,0.08870771102422736,0.5330289970924695
2025-06-28,ETH,0.33119334419171587,0.18283938762734067
2025-06-29,Altcoin,2.4024475365885216,1.0373521370109597
2025-06-29,BTC,0.23596604127342768,0.8098175528869411
2025-06-29,ETH,0.5820278915691368,1.0683288476470039
2025-06-30,Altcoin,1.6211900224819464,1.468618515034376
2025-06-30,BTC,0.9922809056944537,1.0472465099529547
2025-06-30,ETH,2.6889903131916304,1.723975722868891
2025-07-01,Altcoin,0.35326214564720104,0.4781216904316019
2025-07-01,BTC,-1.1659194254814764,0.2207358273161734
2025-07-01,ETH,-0.5784424717256043,0.38126602029244566
2025-07-02,Altcoin,-3.34043560703361,-0.10088107602367508
2025-07-02,BTC,-1.418239211570138,-0.04475315282498636
2025-07-02,ETH,-3.3392223386246256,-0.22919687518861714
2025-07-03,Altcoin,3.78498383831768,0.5409761532031184
2025-07-03,BTC,3.040376029844971,0.21940484721243614
2025-07-03,ETH,7.02518975997013,0.9455618916484699
2025-07-04,Altcoin,0.839082689677712,1.0072104642769983
2025-07-04,BTC,0.7146929285528403,0.3554092827626153
2025-07-04,ETH,0.624090538864297,1.047689576776668
2025-07-05,Altcoin,-2.376381866950337,0.45936496924288595
2025-07-05,BTC,-1.4245269074844358,0.13923290868994911
2025-07-05,ETH,-3.1232338187302755,0.5541999820735263
2025-07-06,Altcoin,0.17274868069346522,0.14376843350856236
2025-07-06,BTC,0.16343493351749228,0.12887132186767264
2025-07-06,ETH,0.3245143719112553,0.5174123364081147
2025-07-07,Altcoin,2.1547846758309377,0.22014800764513956
2025-07-07,BTC,0.9219668804942183,0.11882646112478186
2025-07-07,ETH,2.1442543987632456,0.4395929200612026
2025-07-08,Altcoin,-0.7697624146238035,0.06206116453609805
2025-07-08,BTC,-0.8373202444868499,0.16576920126687136
2025-07-08,ETH,-1.078281874312459,0.36818729112022336
2025-07-09,Altcoin,1.2533958316705096,0.7196434993109767
2025-07-09,BTC,0.6024661137622678,0.4544413906000722
2025-07-09,ETH,2.83627091171057,1.2504006125966798
2025-07-10,Altcoin,3.4506042218159196,0.6742116787036256
2025-07-10,BTC,2.1792281843868055,0.33142026982033423
2025-07-10,ETH,5.994533722770434,1.1031640358538664
2025-07-11,Altcoin,4.998286756162491,1.2716954731248675
2025-07-11,BTC,4.088943441471771,0.8134560573801816
2025-07-11,ETH,6.343069191248163,1.9201609861944184
2025-07-12,Altcoin,3.3097061125522167,2.098784822323864
2025-07-12,BTC,1.459596050592138,1.2254736228196919
2025-07-12,ETH,0.35290596066006596,2.4167523832501816
2025-07-13,Altcoin,-0.40119287249332286,2.019522064956651
2025-07-13,BTC,-0.12934109416288253,1.1836484760082098
2025-07-13,ETH,-0.5370272842392554,2.2936750038001086
2025-07-14,Altcoin,2.0655866965976557,2.017430337705489
2025-07-14,BTC,1.4466141158864687,1.2585980810642456
2025-07-14,ETH,1.0636866493811459,2.1393081824598084
2025-07-15,Altcoin,1.6668873540750493,2.3802314251855043
2025-07-15,BTC,0.6011857730355619,1.4640989407103044
2025-07-15,ETH,1.2747420071729243,2.475454451243435
2025-07-16,Altcoin,0.22305388873105136,2.2242570690098855
2025-07-16,BTC,-1.7987260614893752,1.1210714871029268
2025-07-16,ETH,4.013377773043314,2.6436125742909695
2025-07-17,Altcoin,3.7915334215837064,2.253039045422723
2025-07-17,BTC,0.9092319977646923,0.9396434604426249
2025-07-17,ETH,7.5024392832442555,2.8590276543586586
2025-07-18,Altcoin,7.1612672580535115,2.5980244274860955
2025-07-18,BTC,0.5871269512696342,0.43938396184231976
2025-07-18,ETH,3.3774352888546133,2.4353656683024374
2025-07-19,Altcoin,-0.15959464631228196,2.046726289613427
2025-07-19,BTC,-1.2193177669899469,0.05668198790202191
2025-07-19,ETH,1.8792781732186459,2.653418841525091
2025-07-20,Altcoin,0.5002718922628162,2.178536883520445
2025-07-20,BTC,-0.07400700492072865,0.06458685779375818
2025-07-20,ETH,1.3249850812038222,2.9194206080169596
2025-07-21,Altcoin,2.6768298147439005,2.2588400841341953
2025-07-21,BTC,-0.546816660258409,-0.2201889673697958
2025-07-21,ETH,4.570743541051758,3.4204287353984753
2025-07-22,Altcoin,2.9779666536166807,2.4425852892653572
2025-07-22,BTC,0.19235449287162698,-0.27859343596464364
2025-07-22,ETH,0.18219635076239804,3.2643507844826862
2025-07-23,Altcoin,1.518928048709497,2.6323527585266855
2025-07-23,BTC,2.1052723296370646,0.2791206199105621
2025-07-23,ETH,-0.49165272342830413,2.620774999272455
2025-07-24,Altcoin,-7.285968792545457,1.013397880784403
2025-07-24,BTC,-1.1060239457067356,-0.008773086299641924
2025-07-24,ETH,-3.1195353111977298,1.1033500572093142
2025-07-25,Altcoin,-1.5740542791103926,-0.1888783209813934
2025-07-25,BTC,-0.23149531527343337,-0.12571912437722302
2025-07-25,ETH,2.1590977399566613,0.9293018359381782
2025-07-26,Altcoin,1.2579991022898,0.010634895913951333
2025-07-26,BTC,-0.6874493569503426,-0.049737922942993826
2025-07-26,ETH,0.3943171179066063,0.7171645423221725
2025-07-27,Altcoin,0.7008695840638366,0.03881323367547417
2025-07-27,BTC,0.3562456125260516,0.011726736692260495
2025-07-27,ETH,0.5205007035794962,0.6022382026615546
2025-07-28,Altcoin,2.8743599652582055,0.08392219521544829
2025-07-28,BTC,1.2371798659216893,0.2665833832894174
2025-07-28,ETH,3.2517205461239707,0.41380634624329915
2025-07-29,Altcoin,-3.2958787014199045,-0.8026350086430797
2025-07-29,BTC,-1.1854169388334723,0.06975889304583179
2025-07-29,ETH,-2.013935748529383,0.10007318920161616
2025-07-30,Altcoin,-0.5274030940225742,-1.104653766481482
2025-07-30,BTC,-0.12710922904479727,-0.2491527581944342
2025-07-30,ETH,0.06060067293047755,0.17896653153858497
2025-07-31,Altcoin,-1.513584479273188,-0.2972184405353687
2025-07-31,BTC,-0.01702798916839443,-0.09358190726038547
2025-07-31,ETH,0.4967068987209666,0.6955725615269701
2025-08-01,Altcoin,-2.5739164157917256,-0.44073058562564293
2025-08-01,BTC,-1.810387650268086,-0.3191379551167644
2025-08-01,ETH,-2.908894917509497,-0.02842638953962386
2025-08-02,Altcoin,-3.331829096877361,-1.0883936584950635
2025-08-02,BTC,-2.130853286831491,-0.5253385165283571
2025-08-02,ETH,-5.775043773575462,-0.9097636597513478
2025-08-03,Altcoin,-3.9036221046713457,-1.7489383339865607
2025-08-03,BTC,-0.6002606811719935,-0.661982272770935
2025-08-03,ETH,-2.460206835389167,-1.335579022461157
2025-08-04,Altcoin,3.8982281398890377,-1.603341176557228
2025-08-04,BTC,1.4608047348158903,-0.6300358629289062
2025-08-04,ETH,2.945930982835221,-1.3792632457881209
2025-08-05,Altcoin,3.8363398421595516,-0.5914970592210211
2025-08-05,BTC,0.822752882096589,-0.3431544599388974
2025-08-05,ETH,6.236778447817004,-0.20058978916720857
2025-08-06,Altcoin,-2.979556074264632,-0.9447764786318272
2025-08-06,BTC,-0.877491376563122,-0.4503519095843724
2025-08-06,ETH,-2.779189172390817,-0.6062740527845365
2025-08-07,Altcoin,1.6305446456664892,-0.4967547280063697
2025-08-07,BTC,0.7831022243575125,-0.3360475933663857
2025-08-07,ETH,1.9821350424031436,-0.3940700322585111
2025-08-08,Altcoin,6.673991546240905,0.8227592314264824
2025-08-08,BTC,2.122530220159735,0.22579781669473162
2025-08-08,ETH,6.167540569710495,0.9025636087729162
2025-08-09,Altcoin,0.5365303460320991,1.3738236058457751
2025-08-09,BTC,-0.6598714044681042,0.4359380856037869
2025-08-09,ETH,2.6005941598016946,2.0990833135410814
2025-08-10,Altcoin,0.7439552657862645,2.0478284977980374
2025-08-10,BTC,-0.15278532459491734,0.49986313654336917
2025-08-10,ETH,6.294237176257167,3.3497181723477003
2025-08-11,Altcoin,-0.17035587446348438,1.4628394061179606
2025-08-11,BTC,2.366182517106208,0.6292028197277002
2025-08-11,ETH,-0.28065787933029274,2.8887769063240554
2025-08-12,Altcoin,-1.9597315145080987,0.6246312802641943
2025-08-12,BTC,-0.4134637993707724,0.45260043666093436
2025-08-12,ETH,-0.5822704177729565,1.9146270683826327
2025-08-13,Altcoin,5.59051901152558,1.8553102879693015
2025-08-13,BTC,1.202904387272108,0.7497998314945387
2025-08-13,ETH,8.938305197530694,3.588554835514277
2025-08-14,Altcoin,2.703791226017546,2.0134305804099926
2025-08-14,BTC,2.7939999641370283,1.0370709371773266
2025-08-14,ETH,3.404592919977101,3.791763103739128
2025-08-15,Altcoin,-4.046990866658808,0.5078956530751808
2025-08-15,BTC,-4.17235058236124,0.13780225110290165
2025-08-15,ETH,-4.394968613498573,2.282833220423547
2025-08-16,Altcoin,-1.0370226551720279,0.26878389223652116
2025-08-16,BTC,-0.9001296677927928,0.10347964205651751
2025-08-16,ETH,-2.7174157929717335,1.523117512884486
2025-08-17,Altcoin,1.0312163044555966,0.29805064085550814
2025-08-17,BTC,0.13757023870593077,0.14495900824235294
2025-08-17,ETH,-0.08363671264720596,0.6119926716124324
2025-08-18,Altcoin,1.4812606209121744,0.5373839214485004
2025-08-18,BTC,0.03542120248538616,-0.18800689384633587
2025-08-18,ETH,1.3619484481446564,0.8466507183945681
2025-08-19,Altcoin,-2.410805511037763,0.4730073789159537
2025-08-19,BTC,-1.0944300346511282,-0.2852877846006724
2025-08-19,ETH,-3.785107855647951,0.3891025129838547
2025-08-20,Altcoin,-4.922732000590217,-1.0312461832862776
2025-08-20,BTC,-2.9917213588978364,-0.8845200340535216
2025-08-20,ETH,-5.6234529567775855,-1.691148651917328
2025-08-21,Altcoin,4.829699879028135,-0.7227333029342994
2025-08-21,BTC,1.307035245591548,-1.0969435652743045
2025-08-21,ETH,6.282883235291381,-1.279964321158145
2025-08-22,Altcoin,-3.4897407805856924,-0.6500666713586012
2025-08-22,BTC,-1.6087169442138394,-0.7307101883961045
2025-08-22,ETH,-2.4489830719807704,-1.001966386655602
2025-08-23,Altcoin,8.647199260843134,0.7380908146021117
2025-08-23,BTC,3.931746834601957,-0.04044211662542585
2025-08-23,ETH,14.316386330714103,1.431433916728089
2025-08-24,Altcoin,-0.682658515321053,0.4891826023510842
2025-08-24,BTC,-1.2618440409482456,-0.24035844229030826
2025-08-24,ETH,-1.1459695290799488,1.2796720858091255
2025-08-25,Altcoin,-0.29386827261117604,0.23572668203374278
2025-08-25,BTC,-1.6994064450052804,-0.48819096336040346
2025-08-25,ETH,0.08850386889625028,1.097751431630782
2025-08-26,Altcoin,-6.493098857822272,-0.3481992769059702
2025-08-26,BTC,-2.834397559269386,-0.7367577525915833
2025-08-26,ETH,-8.297905537660588,0.4530660484861195
2025-08-27,Altcoin,4.397682733655167,0.9819727979651718
2025-08-27,BTC,1.504152309569573,-0.09449008566766752
2025-08-27,ETH,5.037935697663998,1.976121570549203
2025-08-28,Altcoin,-0.26679693569404006,0.2515701672935515
2025-08-28,BTC,-0.5602736167209299,-0.3612484945694501
2025-08-28,ETH,-2.2211283387660985,0.7612627742552771
2025-08-29,Altcoin,1.9670774233349575,1.0387781792916637
2025-08-29,BTC,1.1774489389774878,0.036775203029310956
2025-08-29,ETH,0.16477875247613571,1.1346573206062638
2025-08-30,Altcoin,-3.7289824815719603,-0.7356293426800191
2025-08-30,BTC,-3.594996012936935,-1.0384737751905306
2025-08-30,ETH,-3.176927115971784,-1.36438745749172
2025-08-31,Altcoin,-0.3240247226432443,-0.6903811005062179
2025-08-31,BTC,0.2780694691349561,-0.8184861308929305
2025-08-31,ETH,0.2062579448110613,-1.1712121040787185
2025-09-01,Altcoin,-0.8976730535791406,-0.7757756170241539
2025-09-01,BTC,-0.48592282086233896,-0.6451313274439389
2025-09-01,ETH,0.35604445152379594,-1.132992020846212
2025-09-02,Altcoin,-1.4566556207701484,-0.05319328865142847
2025-09-02,BTC,0.8399966969213635,-0.12021786227383181
2025-09-02,ETH,-1.9533055475317584,-0.22662059368495077
2025-09-03,Altcoin,3.4841011185200927,-0.17251322489815676
2025-09-03,BTC,1.8573164518261631,-0.06976584195146181
2025-09-03,ETH,0.5264471039882146,-0.8711189642100626
2025-09-04,Altcoin,0.4474721046391013,-0.07632601572689167
2025-09-04,BTC,0.4688702446187243,0.0772547096684888
2025-09-04,ETH,2.8667339533193337,-0.14428149391214382
2025-09-05,Altcoin,-2.3807855568870737,-0.6990604383376924
2025-09-05,BTC,-0.8833318190754058,-0.21714254148192458
2025-09-05,ETH,-3.4107184293483916,-0.6550668056013621
2025-09-06,Altcoin,0.8361660982527791,-0.04542571802094794
2025-09-06,BTC,-0.05649618436445181,0.28835743402843017
2025-09-06,ETH,0.19820067328790714,-0.17290569284997762
2025-09-07,Altcoin,-0.5796869775446581,-0.08252490705490165
2025-09-07,BTC,-0.409346984576231,0.1901550834982606
2025-09-07,ETH,-0.7779543913237208,-0.3135074551549465
2025-09-08,Altcoin,2.852958686046309,0.45280132025169934
2025-09-08,BTC,0.8373199838440648,0.3791897698848897
2025-09-08,ETH,0.7236508478222436,-0.2609922556837397
2025-09-09,Altcoin,2.564149393859901,1.0313566459758228
2025-09-09,BTC,0.8036717196953314,0.37400048742402797
2025-09-09,ETH,0.13134849236462465,0.03681546430145793
2025-09-10,Altcoin,0.3222685120711428,0.5794261184132627
2025-09-10,BTC,-0.4264125576439848,0.04775348607114971
2025-09-10,ETH,-0.007957811210479449,-0.03952809501264122
2025-09-11,Altcoin,2.1998151301071927,0.8293072380745743
2025-09-11,BTC,2.1765495826905124,0.2917076772242623
2025-09-11,ETH,0.8849158629811615,-0.3226449650609515
2025-09-12,Altcoin,1.9085298313345274,1.4458342629527035
2025-09-12,BTC,1.3405021996247157,0.6093982513242796
2025-09-12,ETH,2.572577551966071,0.5321116036982574
2025-09-13,Altcoin,3.226292319763676,1.7884555202276355
2025-09-13,BTC,0.5687954998741418,0.6987256347869358
2025-09-13,ETH,5.595534368722133,1.3031592744745752
2025-09-14,Altcoin,0.8562432706285099,2.0034636820265233
2025-09-14,BTC,-0.16318726534870764,0.7338913089622964
2025-09-14,ETH,-0.8737199879522262,1.2894784749562176
2025-09-15,Altcoin,-1.9800651691836961,1.3072084654926734
2025-09-15,BTC,-0.5148109981138904,0.5407297401111598
2025-09-15,ETH,-1.2407298238844122,1.0088526647124094
2025-09-16,Altcoin,-1.7166540583775425,0.6875954102540084
2025-09-16,BTC,0.020539514702488937,0.4288537108264681
2025-09-16,ETH,-1.8556429688801113,0.7249967416774472
2025-09-17,Altcoin,1.7718346639632625,0.8921311187775696
2025-09-17,BTC,1.1833877556614025,0.6588251841558092
2025-09-17,ETH,-0.4415831558329586,0.6630502638742358
2025-09-18,Altcoin,2.95932169707726,1.0035194090729385
2025-09-18,BTC,-0.2628431945523202,0.3103405016925474
2025-09-18,ETH,1.9426505109273684,0.8141552135808369
2025-09-19,Altcoin,0.5135848349203244,0.8032237644317034
2025-09-19,BTC,0.5921111184923111,0.20342749010220387
2025-09-19,ETH,-0.0246540531223971,0.4431221271396271
2025-09-20,Altcoin,-2.687980050255148,-0.036729042977659956
2025-09-20,BTC,-1.2716533606078717,-0.05949377568094093
2025-09-20,ETH,-2.617442199904141,-0.7301602398069834
2025-09-21,Altcoin,1.367523420925329,0.04879807872378836
2025-09-21,BTC,0.05162291731350965,-0.028806606729195598
2025-09-21,ETH,0.25321664990600734,-0.5691692915415214
2025-09-22,Altcoin,-0.5935744222058952,0.2460074251708809
2025-09-22,BTC,-0.35521198038208635,-0.006006747053223587
2025-09-22,ETH,-0.6454626577710898,-0.4841311249539039
2025-09-23,Altcoin,-5.186707434974811,-0.2519642942835253
2025-09-23,BTC,-2.2616111508294012,-0.33202827070063645
2025-09-23,ETH,-5.679916372041682,-1.0304558968341284
2025-09-24,Altcoin,-0.5745188175313569,-0.5805711231345495
2025-09-24,BTC,-0.5985755510039215,-0.5865944573671114
2025-09-24,ETH,-0.8038479000870402,-1.08220800315614
